Date,Open,High,Low,Close,Adj Close,Volume
2019-03-21,5490.0,5520.0,5465.0,5475.0,4850.509765625,39866000
2019-03-22,5465.0,5500.0,5465.0,5485.0,4859.369140625,29601000
2019-03-25,5440.0,5500.0,5440.0,5455.0,4832.791015625,23054500
2019-03-26,5480.0,5510.0,5455.0,5470.0,4846.080078125,19895500
2019-03-27,5510.0,5510.0,5460.0,5485.0,4859.369140625,17804500
2019-03-28,5460.0,5485.0,5425.0,5470.0,4846.080078125,32187500
2019-03-29,5515.0,5530.0,5460.0,5510.0,4881.517578125,36234000
2019-04-01,5550.0,5550.0,5480.0,5500.0,4872.65966796875,21786000
2019-04-02,5530.0,5570.0,5480.0,5500.0,4872.65966796875,36853000
2019-04-03,5500.0,5500.0,5500.0,5500.0,4872.65966796875,0
2019-04-04,5540.0,5560.0,5490.0,5540.0,4908.095703125,48112000
2019-04-05,5560.0,5560.0,5525.0,5530.0,4899.2373046875,21913500
2019-04-08,5505.0,5540.0,5450.0,5480.0,4854.93994140625,39910000
2019-04-09,5535.0,5550.0,5515.0,5535.0,4903.66650390625,29447000
2019-04-10,5550.0,5555.0,5515.0,5525.0,4894.80615234375,19508500
2019-04-11,5560.0,5560.0,5480.0,5480.0,4854.93994140625,25356000
2019-04-12,5460.0,5510.0,5460.0,5500.0,4872.65966796875,18577000
2019-04-15,5560.0,5570.0,5490.0,5505.0,4877.0869140625,68152000
2019-04-16,5495.0,5505.0,5475.0,5495.0,4868.22900390625,71017000
2019-04-17,5495.0,5495.0,5495.0,5495.0,4868.22900390625,0
2019-04-18,5600.0,5805.0,5580.0,5625.0,4983.40087890625,129332500
2019-04-19,5625.0,5625.0,5625.0,5625.0,4983.40087890625,0
2019-04-22,5625.0,5680.0,5585.0,5625.0,4983.40087890625,62837500
2019-04-23,5680.0,5710.0,5595.0,5630.0,4987.830078125,48654000
2019-04-24,5640.0,5640.0,5600.0,5630.0,5033.42626953125,46975000
2019-04-25,5535.0,5620.0,5525.0,5595.0,5002.13427734375,61482500
2019-04-26,5585.0,5645.0,5570.0,5620.0,5024.486328125,66204500
2019-04-29,5610.0,5695.0,5595.0,5685.0,5082.59814453125,65480500
2019-04-30,5670.0,5760.0,5670.0,5750.0,5140.7109375,107607500
2019-05-01,5750.0,5750.0,5750.0,5750.0,5140.7109375,0
2019-05-02,5800.0,5810.0,5675.0,5685.0,5082.59814453125,80879500
2019-05-03,5680.0,5750.0,5615.0,5675.0,5073.65771484375,58244500
2019-05-06,5600.0,5660.0,5595.0,5620.0,5024.486328125,36649500
2019-05-07,5675.0,5710.0,5650.0,5660.0,5060.2470703125,59177000
2019-05-08,5600.0,5700.0,5595.0,5700.0,5096.00927734375,59062000
2019-05-09,5700.0,5700.0,5625.0,5630.0,5033.42626953125,126636500
2019-05-10,5610.0,5680.0,5600.0,5610.0,5015.544921875,76130500
2019-05-13,5680.0,5695.0,5600.0,5610.0,5015.544921875,63720500
2019-05-14,5560.0,5630.0,5495.0,5495.0,4912.73193359375,114800500
2019-05-15,5555.0,5555.0,5445.0,5460.0,4881.4404296875,72065000
2019-05-16,5460.0,5480.0,5280.0,5280.0,4720.5126953125,87939000
2019-05-17,5280.0,5310.0,5180.0,5180.0,4631.109375,74207000
2019-05-20,5180.0,5390.0,5140.0,5380.0,4809.91748046875,54764500
2019-05-21,5470.0,5495.0,5400.0,5460.0,4881.4404296875,97371000
2019-05-22,5530.0,5530.0,5400.0,5460.0,4881.4404296875,38519000
2019-05-23,5440.0,5605.0,5340.0,5605.0,5011.0751953125,54926000
2019-05-24,5610.0,5630.0,5605.0,5610.0,5015.544921875,37402000
2019-05-27,5535.0,5700.0,5530.0,5685.0,5082.59814453125,68564000
2019-05-28,5655.0,5770.0,5655.0,5735.0,5127.2998046875,209923000
2019-05-29,5800.0,5895.0,5730.0,5740.0,5131.77001953125,133044500
2019-05-30,5740.0,5740.0,5740.0,5740.0,5131.77001953125,0
2019-05-31,5740.0,5870.0,5735.0,5820.0,5203.29296875,96875000
2019-06-03,5820.0,5820.0,5820.0,5820.0,5203.29296875,0
2019-06-04,5820.0,5820.0,5820.0,5820.0,5203.29296875,0
2019-06-05,5820.0,5820.0,5820.0,5820.0,5203.29296875,0
2019-06-06,5820.0,5820.0,5820.0,5820.0,5203.29296875,0
2019-06-07,5820.0,5820.0,5820.0,5820.0,5203.29296875,0
2019-06-10,6000.0,6190.0,5810.0,5880.0,5256.93505859375,179238000
2019-06-11,5900.0,5960.0,5845.0,5910.0,5283.7568359375,72901000
2019-06-12,5840.0,5900.0,5820.0,5845.0,5225.6435546875,69255500
2019-06-13,5885.0,5885.0,5790.0,5805.0,5189.8828125,78802500
2019-06-14,5845.0,5845.0,5790.0,5800.0,5185.412109375,57220500
2019-06-17,5810.0,5840.0,5790.0,5795.0,5180.94287109375,83624000
2019-06-18,5795.0,5900.0,5795.0,5900.0,5274.81640625,78788000
2019-06-19,5900.0,5960.0,5890.0,5940.0,5310.578125,66944500
2019-06-20,5900.0,5940.0,5805.0,5910.0,5283.7568359375,59504500
2019-06-21,5910.0,5935.0,5840.0,5880.0,5256.93505859375,144149000
2019-06-24,5895.0,5900.0,5865.0,5875.0,5252.46533203125,30084000
2019-06-25,5930.0,5960.0,5875.0,5910.0,5283.7568359375,40561500
2019-06-26,5940.0,5940.0,5860.0,5865.0,5243.52490234375,59334500
2019-06-27,5850.0,5935.0,5805.0,5935.0,5306.10791015625,77525000
2019-06-28,5980.0,5995.0,5960.0,5995.0,5359.7490234375,80919000
2019-07-01,5995.0,6025.0,5965.0,5990.0,5355.279296875,56612500
2019-07-02,5990.0,6000.0,5950.0,6000.0,5364.21923828125,48563500
2019-07-03,5950.0,6000.0,5940.0,6000.0,5364.21923828125,43640000
2019-07-04,6000.0,6010.0,5965.0,5990.0,5355.279296875,28224500
2019-07-05,6020.0,6020.0,5970.0,5970.0,5337.39892578125,32722500
2019-07-08,5935.0,5960.0,5865.0,5880.0,5256.93505859375,38361000
2019-07-09,5870.0,6000.0,5870.0,6000.0,5364.21923828125,47740500
2019-07-10,6000.0,6040.0,5995.0,6000.0,5364.21923828125,52183500
2019-07-11,6020.0,6025.0,5980.0,6025.0,5386.5703125,34279500
2019-07-12,6000.0,6030.0,5995.0,6010.0,5373.15966796875,29838000
2019-07-15,6060.0,6115.0,6035.0,6105.0,5458.09326171875,61453500
2019-07-16,6080.0,6105.0,6070.0,6085.0,5440.21240234375,38075000
2019-07-17,6080.0,6150.0,6045.0,6150.0,5498.3251953125,45487000
2019-07-18,6100.0,6170.0,6055.0,6145.0,5493.85498046875,43625500
2019-07-19,6195.0,6210.0,6150.0,6200.0,5543.02685546875,43973500
2019-07-22,6260.0,6290.0,6200.0,6290.0,5623.48974609375,37314500
2019-07-23,6240.0,6290.0,6205.0,6235.0,5574.31787109375,39129500
2019-07-24,6260.0,6265.0,6165.0,6250.0,5587.72802734375,51343500
2019-07-25,6270.0,6275.0,6200.0,6250.0,5587.72802734375,53477500
2019-07-26,6250.0,6250.0,6190.0,6195.0,5538.556640625,51797500
2019-07-29,6220.0,6230.0,6160.0,6190.0,5534.08642578125,68509500
2019-07-30,6205.0,6250.0,6190.0,6220.0,5560.908203125,38225500
2019-07-31,6190.0,6240.0,6180.0,6190.0,5534.08642578125,64129000
2019-08-01,6190.0,6270.0,6185.0,6210.0,5551.9677734375,78228000
2019-08-02,6160.0,6205.0,6160.0,6165.0,5511.7353515625,62989500
2019-08-05,6215.0,6215.0,6000.0,6000.0,5364.21923828125,90924000
2019-08-06,5880.0,5955.0,5765.0,5880.0,5256.93505859375,183296000
2019-08-07,5975.0,6050.0,5905.0,6010.0,5373.15966796875,92102000
2019-08-08,6010.0,6080.0,5980.0,6005.0,5368.68896484375,58295500
2019-08-09,6055.0,6120.0,6055.0,6065.0,5422.33251953125,48118500
2019-08-12,6070.0,6080.0,6000.0,6040.0,5399.98046875,52705000
2019-08-13,6000.0,6040.0,6000.0,6015.0,5377.6298828125,84406000
2019-08-14,6040.0,6060.0,5980.0,6010.0,5373.15966796875,81942000
2019-08-15,5920.0,6000.0,5860.0,6000.0,5364.21923828125,52561500
2019-08-16,6040.0,6040.0,5960.0,5960.0,5328.4580078125,49821500
2019-08-19,6030.0,6030.0,5965.0,6015.0,5377.6298828125,30619000
2019-08-20,6035.0,6035.0,5985.0,5985.0,5350.80908203125,58393500
2019-08-21,6000.0,6005.0,5975.0,5975.0,5341.869140625,55927500
2019-08-22,5925.0,6000.0,5920.0,6000.0,5364.21923828125,65888000
2019-08-23,5920.0,5995.0,5905.0,5995.0,5359.7490234375,33083500
2019-08-26,5940.0,6000.0,5860.0,5990.0,5355.279296875,41388500
2019-08-27,6040.0,6040.0,5950.0,6005.0,5368.68896484375,123780000
2019-08-28,6000.0,6020.0,5985.0,5995.0,5359.7490234375,55688000
2019-08-29,5990.0,6025.0,5985.0,6005.0,5368.68896484375,51525500
2019-08-30,6080.0,6100.0,6005.0,6100.0,5453.62353515625,73650000
2019-09-02,6100.0,6100.0,6000.0,6000.0,5364.21923828125,42429000
2019-09-03,6000.0,6055.0,6000.0,6055.0,5413.39306640625,42743500
2019-09-04,6060.0,6060.0,6005.0,6020.0,5382.10009765625,41979000
2019-09-05,6085.0,6085.0,6015.0,6040.0,5399.98046875,53650500
2019-09-06,6060.0,6060.0,6025.0,6025.0,5386.5703125,54349000
2019-09-09,6050.0,6055.0,5980.0,6035.0,5395.51123046875,25912000
2019-09-10,6020.0,6055.0,5985.0,6055.0,5413.39306640625,40291000
2019-09-11,6050.0,6100.0,6010.0,6100.0,5453.62353515625,45243500
2019-09-12,6100.0,6105.0,6010.0,6020.0,5382.10009765625,40034000
2019-09-13,6080.0,6090.0,6010.0,6030.0,5391.04052734375,28419500
2019-09-16,6000.0,6015.0,5985.0,6005.0,5368.68896484375,77289000
2019-09-17,5990.0,6035.0,5985.0,6030.0,5391.04052734375,92037500
2019-09-18,5990.0,6040.0,5990.0,6040.0,5399.98046875,28667000
2019-09-19,6015.0,6045.0,6000.0,6030.0,5391.04052734375,61988500
2019-09-20,6050.0,6050.0,5990.0,5990.0,5355.279296875,133433000
2019-09-23,6030.0,6030.0,6000.0,6025.0,5386.5703125,47231500
2019-09-24,5980.0,6000.0,5940.0,5945.0,5315.046875,79718500
2019-09-25,5900.0,5935.0,5780.0,5935.0,5306.10791015625,88620000
2019-09-26,6000.0,6060.0,5970.0,6060.0,5417.861328125,109859000
2019-09-27,6005.0,6075.0,6000.0,6070.0,5426.8017578125,48010000
2019-09-30,6070.0,6070.0,6005.0,6070.0,5426.8017578125,73391000
2019-10-01,6010.0,6065.0,6010.0,6040.0,5399.98046875,40057000
2019-10-02,6010.0,6070.0,6010.0,6050.0,5408.92138671875,52376500
2019-10-03,6010.0,6045.0,5950.0,6040.0,5399.98046875,50269000
2019-10-04,5980.0,6065.0,5980.0,6045.0,5404.4521484375,56890500
2019-10-07,6070.0,6080.0,6050.0,6070.0,5426.8017578125,56705500
2019-10-08,6080.0,6100.0,6015.0,6100.0,5453.62353515625,46997500
2019-10-09,6100.0,6100.0,6050.0,6070.0,5426.8017578125,41496500
2019-10-10,6020.0,6110.0,6020.0,6110.0,5462.5634765625,65806500
2019-10-11,6080.0,6155.0,6080.0,6125.0,5475.97412109375,40863500
2019-10-14,6130.0,6200.0,6130.0,6200.0,5543.02685546875,37514500
2019-10-15,6190.0,6190.0,6145.0,6175.0,5520.67626953125,40935000
2019-10-16,6200.0,6215.0,6175.0,6215.0,5556.4375,65776500
2019-10-17,6185.0,6210.0,6105.0,6115.0,5467.0341796875,45666500
2019-10-18,6160.0,6170.0,6140.0,6160.0,5507.26611328125,41008500
2019-10-21,6200.0,6255.0,6185.0,6220.0,5560.908203125,59971500
2019-10-22,6270.0,6300.0,6225.0,6300.0,5632.43017578125,67259500
2019-10-23,6300.0,6305.0,6260.0,6275.0,5610.080078125,62219000
2019-10-24,6290.0,6320.0,6270.0,6300.0,5632.43017578125,73101000
2019-10-25,6320.0,6325.0,6175.0,6200.0,5543.02685546875,61929500
2019-10-28,6200.0,6250.0,6200.0,6205.0,5547.4970703125,43249500
2019-10-29,6205.0,6240.0,6150.0,6220.0,5560.908203125,79861500
2019-10-30,6280.0,6285.0,6200.0,6265.0,5601.1396484375,60738000
2019-10-31,6270.0,6300.0,6250.0,6290.0,5623.48974609375,58420500
2019-11-01,6300.0,6325.0,6275.0,6325.0,5654.78125,42080500
2019-11-04,6350.0,6380.0,6260.0,6275.0,5610.080078125,43794500
2019-11-05,6350.0,6360.0,6270.0,6360.0,5686.072265625,66161500
2019-11-06,6380.0,6380.0,6295.0,6295.0,5627.9599609375,63393000
2019-11-07,6335.0,6335.0,6250.0,6285.0,5619.0205078125,61972000
2019-11-08,6315.0,6315.0,6250.0,6280.0,5614.5498046875,90040500
2019-11-11,6335.0,6340.0,6265.0,6295.0,5627.9599609375,70207000
2019-11-12,6220.0,6280.0,6220.0,6265.0,5601.1396484375,47635500
2019-11-13,6265.0,6285.0,6265.0,6280.0,5614.5498046875,40083500
2019-11-14,6265.0,6280.0,6210.0,6270.0,5605.609375,37862000
2019-11-15,6280.0,6290.0,6255.0,6275.0,5610.080078125,47138000
2019-11-18,6245.0,6285.0,6210.0,6280.0,5614.5498046875,65599000
2019-11-19,6330.0,6350.0,6300.0,6315.0,5645.8408203125,60115000
2019-11-20,6255.0,6350.0,6255.0,6350.0,5677.1328125,43229500
2019-11-21,6350.0,6350.0,6300.0,6300.0,5632.43017578125,57523500
2019-11-22,6280.0,6310.0,6270.0,6305.0,5636.90087890625,56035000
2019-11-25,6330.0,6335.0,6275.0,6275.0,5610.080078125,55133500
2019-11-26,6330.0,6330.0,6270.0,6285.0,5619.0205078125,192783500
2019-11-27,6270.0,6300.0,6240.0,6300.0,5632.43017578125,58833500
2019-11-28,6295.0,6295.0,6245.0,6250.0,5587.72802734375,44248000
2019-11-29,6230.0,6295.0,6225.0,6280.0,5614.5498046875,52954500
2019-12-02,6280.0,6425.0,6270.0,6425.0,5744.18505859375,49909000
2019-12-03,6420.0,6420.0,6345.0,6375.0,5699.4833984375,42823000
2019-12-04,6360.0,6400.0,6355.0,6365.0,5690.54296875,37552000
2019-12-05,6360.0,6385.0,6330.0,6340.0,5668.1923828125,54168000
2019-12-06,6340.0,6395.0,6320.0,6395.0,5735.45751953125,69920500
2019-12-09,6370.0,6395.0,6360.0,6395.0,5735.45751953125,51667500
2019-12-10,6395.0,6400.0,6360.0,6365.0,5708.55078125,57654000
2019-12-11,6365.0,6385.0,6350.0,6380.0,5722.00439453125,48469000
2019-12-12,6400.0,6405.0,6340.0,6340.0,5686.1298828125,79198500
2019-12-13,6395.0,6420.0,6350.0,6360.0,5704.06640625,70822500
2019-12-16,6340.0,6395.0,6340.0,6360.0,5704.06640625,78684000
2019-12-17,6395.0,6500.0,6365.0,6500.0,5829.62744140625,102914500
2019-12-18,6500.0,6800.0,6440.0,6755.0,6058.3291015625,181804000
2019-12-19,6700.0,6720.0,6590.0,6600.0,5919.31494140625,74171000
2019-12-20,6680.0,6740.0,6610.0,6660.0,5973.126953125,99453000
2019-12-23,6680.0,6730.0,6650.0,6660.0,5973.126953125,46558500
2019-12-26,6660.0,6725.0,6660.0,6680.0,5991.0634765625,38188500
2019-12-27,6670.0,6700.0,6670.0,6695.0,6004.5166015625,29945000
2019-12-30,6680.0,6720.0,6670.0,6685.0,5995.5478515625,61168000
2020-01-02,6695.0,6780.0,6680.0,6690.0,6000.03271484375,49445000
2020-01-03,6750.0,6800.0,6725.0,6800.0,6098.68701171875,47755500
2020-01-06,6720.0,6750.0,6690.0,6735.0,6040.39111328125,27300000
2020-01-07,6735.0,6770.0,6730.0,6740.0,6044.8759765625,45022500
2020-01-08,6670.0,6745.0,6670.0,6680.0,5991.0634765625,53692500
2020-01-09,6740.0,6755.0,6730.0,6740.0,6044.8759765625,40363500
2020-01-10,6765.0,6825.0,6710.0,6725.0,6031.4228515625,73362000
2020-01-13,6740.0,6760.0,6735.0,6745.0,6049.35986328125,67855000
2020-01-14,6745.0,6885.0,6740.0,6870.0,6161.46826171875,93582000
2020-01-15,6870.0,7060.0,6800.0,6835.0,6130.07861328125,75623500
2020-01-16,6805.0,6890.0,6795.0,6850.0,6143.53173828125,88931500
2020-01-17,6840.0,6890.0,6800.0,6875.0,6165.95263671875,38249500
2020-01-20,6950.0,6975.0,6830.0,6835.0,6130.07861328125,93554500
2020-01-21,6885.0,6895.0,6825.0,6830.0,6125.59375,103984500
2020-01-22,6855.0,6895.0,6835.0,6840.0,6134.56298828125,94311500
2020-01-23,6885.0,6895.0,6830.0,6840.0,6134.56298828125,87728000
2020-01-24,6820.0,6880.0,6810.0,6810.0,6107.65673828125,69653500
2020-01-27,6865.0,6940.0,6815.0,6840.0,6134.56298828125,39679000
2020-01-28,6835.0,6845.0,6755.0,6790.0,6089.71875,82615000
2020-01-29,6800.0,6845.0,6770.0,6785.0,6085.2353515625,43821000
2020-01-30,6845.0,6845.0,6730.0,6740.0,6044.8759765625,71990000
2020-01-31,6800.0,6805.0,6480.0,6480.0,5811.68994140625,163136500
2020-02-03,6480.0,6585.0,6370.0,6440.0,5775.81591796875,149797000
2020-02-04,6570.0,6620.0,6520.0,6600.0,5919.31494140625,113316500
2020-02-05,6780.0,6780.0,6650.0,6730.0,6035.9072265625,123002500
2020-02-06,6740.0,6780.0,6680.0,6740.0,6044.8759765625,154693500
2020-02-07,6710.0,6780.0,6705.0,6760.0,6062.81298828125,82609000
2020-02-10,6760.0,6785.0,6630.0,6785.0,6085.2353515625,66578500
2020-02-11,6785.0,6785.0,6745.0,6780.0,6080.75,77526500
2020-02-12,6800.0,6800.0,6760.0,6800.0,6098.68701171875,69971500
2020-02-13,6820.0,6820.0,6740.0,6790.0,6089.71875,49737000
2020-02-14,6780.0,6795.0,6675.0,6680.0,5991.0634765625,147028500
2020-02-17,6680.0,6750.0,6680.0,6720.0,6026.9384765625,115319000
2020-02-18,6685.0,6720.0,6670.0,6695.0,6004.5166015625,98436500
2020-02-19,6665.0,6760.0,6665.0,6695.0,6004.5166015625,74594000
2020-02-20,6690.0,6695.0,6565.0,6595.0,5914.82958984375,136724500
2020-02-21,6600.0,6660.0,6595.0,6615.0,5932.76708984375,98261000
2020-02-24,6565.0,6600.0,6510.0,6525.0,5852.0498046875,84910000
2020-02-25,6550.0,6560.0,6510.0,6530.0,5856.533203125,86446500
2020-02-26,6500.0,6535.0,6420.0,6420.0,5757.8779296875,92824500
2020-02-27,6470.0,6475.0,6200.0,6290.0,5641.2861328125,129254500
2020-02-28,6200.0,6290.0,6035.0,6290.0,5641.2861328125,169946500
2020-03-02,6290.0,6290.0,6035.0,6080.0,5452.9443359375,144871500
2020-03-03,6200.0,6350.0,6200.0,6320.0,5668.1923828125,114663500
2020-03-04,6315.0,6500.0,6260.0,6440.0,5775.81591796875,83025000
2020-03-05,6540.0,6540.0,6340.0,6435.0,5771.33154296875,77583000
2020-03-06,6350.0,6350.0,6200.0,6200.0,5560.56787109375,77835500
2020-03-09,6000.0,6040.0,5785.0,5785.0,5188.36865234375,140889500
2020-03-10,5840.0,6010.0,5840.0,5925.0,5313.9296875,133667000
2020-03-11,5950.0,5980.0,5790.0,5850.0,5246.66552734375,93204500
2020-03-12,5600.0,5640.0,5460.0,5560.0,4986.57470703125,129845500
2020-03-13,5560.0,5560.0,5560.0,5560.0,4986.57470703125,0
2020-03-16,5560.0,5560.0,5560.0,5560.0,4986.57470703125,0
2020-03-17,5495.0,5505.0,5120.0,5120.0,4591.953125,212200000
2020-03-18,5120.0,5380.0,4765.0,5000.0,4484.32958984375,180053500
2020-03-19,4995.0,4995.0,4650.0,4650.0,4170.42626953125,264419000
2020-03-20,4600.0,5385.0,4325.0,4735.0,4246.65966796875,335132000
2020-03-23,4760.0,5000.0,4405.0,4430.0,3973.115234375,217843500
2020-03-24,4450.0,4995.0,4450.0,4500.0,4035.896484375,253971000
2020-03-26,4650.0,5395.0,4650.0,5280.0,4735.45068359375,331633000
2020-03-27,5360.0,5895.0,5355.0,5510.0,4941.73046875,269683000
2020-03-30,5480.0,5555.0,5155.0,5495.0,4928.27734375,159964500
2020-03-31,5660.0,5710.0,5485.0,5525.0,4955.18408203125,182638500
2020-04-01,5560.0,5750.0,5425.0,5480.0,4914.82470703125,152831500
2020-04-02,5470.0,5470.0,5360.0,5410.0,4852.04443359375,136623500
2020-04-03,5460.0,5530.0,5365.0,5495.0,4928.27734375,110506000
2020-04-06,5520.0,5740.0,5495.0,5735.0,5143.525390625,78184000
2020-04-07,5735.0,6100.0,5580.0,5655.0,5071.77587890625,149153500
2020-04-08,5655.0,5660.0,5480.0,5635.0,5053.83837890625,106111500
2020-04-09,5600.0,5695.0,5500.0,5595.0,5017.96435546875,89997000
2020-04-13,5540.0,5615.0,5480.0,5500.0,4932.76171875,58043000
2020-04-14,5505.0,5590.0,5445.0,5515.0,4946.21484375,95796000
2020-04-15,5515.0,5630.0,5445.0,5485.0,4919.30859375,95342000
2020-04-16,5485.0,5520.0,5185.0,5240.0,4699.57666015625,176990500
2020-04-17,5300.0,5445.0,5280.0,5425.0,4865.49755859375,160935500
2020-04-20,5430.0,5500.0,5330.0,5355.0,4802.71728515625,90744000
2020-04-21,5355.0,5355.0,5160.0,5160.0,4707.82958984375,73431000
2020-04-22,5160.0,5235.0,5045.0,5145.0,4694.14453125,107263500
2020-04-23,5180.0,5245.0,5120.0,5120.0,4671.3349609375,105419500
2020-04-24,5120.0,5140.0,4920.0,4920.0,4488.861328125,131149500
2020-04-27,4940.0,5020.0,4855.0,4960.0,4525.35546875,151103500
2020-04-28,4960.0,4975.0,4805.0,4830.0,4406.74755859375,180488000
2020-04-29,4825.0,4850.0,4800.0,4850.0,4424.99560546875,121161000
2020-04-30,4880.0,5250.0,4880.0,5170.0,4716.9541015625,174081000
2020-05-04,5150.0,5300.0,5000.0,5220.0,4762.57177734375,114497500
2020-05-05,5220.0,5340.0,5200.0,5285.0,4821.8759765625,118643500
2020-05-06,5315.0,5370.0,5300.0,5355.0,4885.7421875,86395500
2020-05-08,5345.0,5400.0,5150.0,5245.0,4785.38134765625,123028000
2020-05-11,5245.0,5325.0,5245.0,5295.0,4831.00048828125,40615500
2020-05-12,5340.0,5340.0,5030.0,5220.0,4762.57177734375,118660000
2020-05-13,5160.0,5170.0,5085.0,5110.0,4662.21142578125,94973000
2020-05-14,5070.0,5110.0,4905.0,4920.0,4488.861328125,131268000
2020-05-15,4920.0,4995.0,4680.0,4785.0,4365.69140625,205790000
2020-05-18,4800.0,4845.0,4750.0,4765.0,4347.44384765625,139997500
2020-05-19,4840.0,4960.0,4680.0,4680.0,4269.892578125,128504500
2020-05-20,4720.0,4800.0,4690.0,4765.0,4347.44384765625,119158000
2020-05-26,4775.0,5000.0,4775.0,4970.0,4534.47998046875,176076500
2020-05-27,4970.0,5000.0,4855.0,4965.0,4529.91796875,151753500
2020-05-28,5000.0,5320.0,5000.0,5295.0,4831.00048828125,229233000
2020-05-29,5295.0,5295.0,5190.0,5190.0,4735.20166015625,399414000
2020-06-02,5260.0,5500.0,5240.0,5360.0,4890.30322265625,181369500
2020-06-03,5410.0,5780.0,5400.0,5780.0,5273.5,279673500
2020-06-04,5780.0,5990.0,5600.0,5790.0,5282.62353515625,236158500
2020-06-05,5790.0,5855.0,5585.0,5725.0,5223.318359375,88157500
2020-06-08,5755.0,5925.0,5755.0,5900.0,5382.984375,173557500
2020-06-09,5940.0,5995.0,5795.0,5805.0,5296.30908203125,100110000
2020-06-10,5800.0,5865.0,5595.0,5800.0,5291.74658203125,115382500
2020-06-11,5750.0,5810.0,5605.0,5680.0,5182.2626953125,85187500
2020-06-12,5680.0,5680.0,5480.0,5670.0,5173.138671875,96044000
2020-06-15,5680.0,5710.0,5500.0,5500.0,5018.03564453125,100844500
2020-06-16,5580.0,5795.0,5580.0,5760.0,5255.25244140625,91518500
2020-06-17,5800.0,5800.0,5680.0,5720.0,5218.7568359375,79800000
2020-06-18,5720.0,5740.0,5585.0,5585.0,5095.587890625,68032000
2020-06-19,5600.0,5650.0,5545.0,5575.0,5086.4638671875,110071000
2020-06-22,5595.0,5660.0,5530.0,5540.0,5054.53125,51590500
2020-06-23,5570.0,5660.0,5520.0,5620.0,5127.5205078125,69954000
2020-06-24,5650.0,5760.0,5640.0,5705.0,5205.072265625,57333000
2020-06-25,5700.0,5745.0,5640.0,5725.0,5223.318359375,51415000
2020-06-26,5720.0,5760.0,5640.0,5645.0,5150.32958984375,57467500
2020-06-29,5640.0,5695.0,5585.0,5675.0,5177.70068359375,48796500
2020-06-30,5700.0,5740.0,5660.0,5695.0,5195.94873046875,74474000
2020-07-01,5700.0,5800.0,5675.0,5800.0,5291.74658203125,63959000
2020-07-02,5775.0,5870.0,5760.0,5870.0,5355.6123046875,75585500
2020-07-03,5870.0,5905.0,5840.0,5870.0,5355.6123046875,52219000
2020-07-06,5860.0,5935.0,5850.0,5935.0,5414.9169921875,67800000
2020-07-07,5940.0,5995.0,5900.0,5990.0,5465.0966796875,74168000
2020-07-08,5990.0,6265.0,5980.0,6200.0,5656.6943359375,106444500
2020-07-09,6210.0,6240.0,6030.0,6100.0,5565.45751953125,93543500
2020-07-10,6100.0,6240.0,6080.0,6200.0,5656.6943359375,67224000
2020-07-13,6230.0,6240.0,6140.0,6175.0,5633.88623046875,86006000
2020-07-14,6175.0,6200.0,6110.0,6200.0,5656.6943359375,45616500
2020-07-15,6200.0,6240.0,6150.0,6150.0,5611.07666015625,61468000
2020-07-16,6150.0,6200.0,6140.0,6180.0,5638.44677734375,66520500
2020-07-17,6135.0,6180.0,6040.0,6120.0,5583.70556640625,73348000
2020-07-20,6120.0,6160.0,6060.0,6140.0,5601.95361328125,59794500
2020-07-21,6100.0,6235.0,6100.0,6200.0,5656.6943359375,84159500
2020-07-22,6210.0,6250.0,6130.0,6180.0,5638.44677734375,44725500
2020-07-23,6180.0,6215.0,6140.0,6200.0,5656.6943359375,84026500
2020-07-24,6200.0,6200.0,6100.0,6100.0,5565.45751953125,58366500
2020-07-27,6100.0,6140.0,6000.0,6100.0,5565.45751953125,41972500
2020-07-28,6120.0,6200.0,6060.0,6185.0,5643.00927734375,65279000
2020-07-29,6185.0,6185.0,6100.0,6135.0,5597.39111328125,50262500
2020-07-30,6135.0,6240.0,6055.0,6240.0,5693.1904296875,80533500
2020-08-03,6220.0,6235.0,5825.0,6130.0,5592.82861328125,137079000
2020-08-04,6155.0,6220.0,6130.0,6210.0,5665.81884765625,79357000
2020-08-05,6200.0,6220.0,6100.0,6205.0,5661.25732421875,49393000
2020-08-06,6215.0,6295.0,6185.0,6260.0,5711.43701171875,55258500
2020-08-07,6265.0,6285.0,6160.0,6180.0,5638.44677734375,43621000
2020-08-10,6180.0,6200.0,6105.0,6120.0,5583.70556640625,37774500
2020-08-11,6140.0,6200.0,6130.0,6175.0,5633.88623046875,38795500
2020-08-12,6175.0,6260.0,6160.0,6260.0,5711.43701171875,35612000
2020-08-13,6260.0,6300.0,6180.0,6300.0,5747.93115234375,48581000
2020-08-14,6300.0,6405.0,6240.0,6405.0,5843.7314453125,57316000
2020-08-18,6405.0,6425.0,6300.0,6360.0,5802.6748046875,81563500
2020-08-19,6360.0,6410.0,6310.0,6330.0,5775.30322265625,58793500
2020-08-24,6340.0,6380.0,6280.0,6315.0,5761.61767578125,66882500
2020-08-25,6320.0,6380.0,6305.0,6365.0,5807.23583984375,49211000
2020-08-26,6385.0,6390.0,6305.0,6340.0,5784.42724609375,42983000
2020-08-27,6365.0,6600.0,6340.0,6600.0,6021.6435546875,68326000
2020-08-28,6560.0,6600.0,6425.0,6495.0,5925.84423828125,52292500
